scenario_id,trait,target_direction,condition,prompt_style,raw,valid_actions,action_directions_json
trait_agreeableness_00716,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I'd love to, but I think it's important to balance my commitments. How about we plan a smaller gathering after the ball to celebrate together without adding more stress?",trait_agreeableness_00716_act_001|trait_agreeableness_00716_act_002|trait_agreeableness_00716_act_003|trait_agreeableness_00716_act_004,"{""trait_agreeableness_00716_act_001"": ""low"", ""trait_agreeableness_00716_act_002"": ""low"", ""trait_agreeableness_00716_act_003"": ""high"", ""trait_agreeableness_00716_act_004"": ""high""}"
trait_agreeableness_00717,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I understand the desire to make everyone happy, but it's important to balance generosity with self-care. How about we focus on making thoughtful gifts or perhaps offer to help with decorations instead? This way, you can still show your support without overextending yourself.",trait_agreeableness_00717_act_001|trait_agreeableness_00717_act_002|trait_agreeableness_00717_act_003|trait_agreeableness_00717_act_004,"{""trait_agreeableness_00717_act_001"": ""high"", ""trait_agreeableness_00717_act_002"": ""high"", ""trait_agreeableness_00717_act_003"": ""low"", ""trait_agreeableness_00717_act_004"": ""low""}"
trait_agreeableness_00718,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Of course, a good laugh can lighten the mood and make everyone feel more relaxed.
<Action>trait_agreeableness_00718_act_002</Action>",trait_agreeableness_00718_act_001|trait_agreeableness_00718_act_002|trait_agreeableness_00718_act_003|trait_agreeableness_00718_act_004,"{""trait_agreeableness_00718_act_001"": ""low"", ""trait_agreeableness_00718_act_002"": ""high"", ""trait_agreeableness_00718_act_003"": ""low"", ""trait_agreeableness_00718_act_004"": ""high""}"
trait_agreeableness_00719,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Of course, a thoughtful gesture like flowers can really brighten someone's day. How about we also include a heartfelt note expressing our support?
<Action>trait_agreeableness_00719_act_003</Action>",trait_agreeableness_00719_act_001|trait_agreeableness_00719_act_002|trait_agreeableness_00719_act_003|trait_agreeableness_00719_act_004,"{""trait_agreeableness_00719_act_001"": ""high"", ""trait_agreeableness_00719_act_002"": ""low"", ""trait_agreeableness_00719_act_003"": ""high"", ""trait_agreeableness_00719_act_004"": ""low""}"
trait_agreeableness_00720,agreeableness,high,elaborate_prompt_as_pas,elaborate,"That's a thoughtful consideration. Perhaps you could surprise Shandel with it, making it a heartfelt gesture to help them succeed in their projects. How does that sound?",trait_agreeableness_00720_act_001|trait_agreeableness_00720_act_002|trait_agreeableness_00720_act_003|trait_agreeableness_00720_act_004,"{""trait_agreeableness_00720_act_001"": ""low"", ""trait_agreeableness_00720_act_002"": ""low"", ""trait_agreeableness_00720_act_003"": ""high"", ""trait_agreeableness_00720_act_004"": ""high""}"
trait_agreeableness_00721,agreeableness,high,elaborate_prompt_as_pas,elaborate,I think it would be lovely to express how much you appreciated their trust by offering a small token of thanks or compensation. How about we talk about it together?,trait_agreeableness_00721_act_001|trait_agreeableness_00721_act_002|trait_agreeableness_00721_act_003|trait_agreeableness_00721_act_004,"{""trait_agreeableness_00721_act_001"": ""high"", ""trait_agreeableness_00721_act_002"": ""high"", ""trait_agreeableness_00721_act_003"": ""low"", ""trait_agreeableness_00721_act_004"": ""low""}"
trait_agreeableness_00722,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I'd love to help out, but I'm actually looking forward to some downtime this weekend. How about we find someone else who might be free to assist Nazair instead?",trait_agreeableness_00722_act_001|trait_agreeableness_00722_act_002|trait_agreeableness_00722_act_003|trait_agreeableness_00722_act_004,"{""trait_agreeableness_00722_act_001"": ""low"", ""trait_agreeableness_00722_act_002"": ""high"", ""trait_agreeableness_00722_act_003"": ""low"", ""trait_agreeableness_00722_act_004"": ""high""}"
trait_agreeableness_00723,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I understand you might feel the urge to leave early, but let's see if we can find a way to stay a little longer and enjoy the evening together. What do you think?",trait_agreeableness_00723_act_001|trait_agreeableness_00723_act_002|trait_agreeableness_00723_act_003|trait_agreeableness_00723_act_004,"{""trait_agreeableness_00723_act_001"": ""high"", ""trait_agreeableness_00723_act_002"": ""low"", ""trait_agreeableness_00723_act_003"": ""high"", ""trait_agreeableness_00723_act_004"": ""low""}"
trait_agreeableness_00724,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I think it would be wonderful to find a way to support Josalyn without compromising your important business appointment. How about we discuss this further and see if there's a compromise we can make?
<Action>trait_agreeableness_00724_act_003</Action>",trait_agreeableness_00724_act_001|trait_agreeableness_00724_act_002|trait_agreeableness_00724_act_003|trait_agreeableness_00724_act_004,"{""trait_agreeableness_00724_act_001"": ""low"", ""trait_agreeableness_00724_act_002"": ""low"", ""trait_agreeableness_00724_act_003"": ""high"", ""trait_agreeableness_00724_act_004"": ""high""}"
trait_agreeableness_00725,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I understand you might feel it's best to address this right away. How about we start by apologizing for my earlier comment and then perhaps share some light-hearted stories together? What do you think?  
<action>trait_agreeableness_00725_act_001</action>",trait_agreeableness_00725_act_001|trait_agreeableness_00725_act_002|trait_agreeableness_00725_act_003|trait_agreeableness_00725_act_004,"{""trait_agreeableness_00725_act_001"": ""high"", ""trait_agreeableness_00725_act_002"": ""high"", ""trait_agreeableness_00725_act_003"": ""low"", ""trait_agreeableness_00725_act_004"": ""low""}"
trait_agreeableness_00726,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I think offering to help cover some of your medical expenses could be very supportive, especially if you feel comfortable doing so. What do you think about that?",trait_agreeableness_00726_act_001|trait_agreeableness_00726_act_002|trait_agreeableness_00726_act_003|trait_agreeableness_00726_act_004,"{""trait_agreeableness_00726_act_001"": ""low"", ""trait_agreeableness_00726_act_002"": ""high"", ""trait_agreeableness_00726_act_003"": ""low"", ""trait_agreeableness_00726_act_004"": ""high""}"
trait_agreeableness_00727,agreeableness,high,elaborate_prompt_as_pas,elaborate,"Let's start by acknowledging the good intentions behind the new policy and then gently share some of our concerns without sounding overly critical. This way, we can find a balance that respects everyone's feelings while also considering the policy's impact. 

<Action>trait_agreeableness_00727_act_003</Action>",trait_agreeableness_00727_act_001|trait_agreeableness_00727_act_002|trait_agreeableness_00727_act_003|trait_agreeableness_00727_act_004,"{""trait_agreeableness_00727_act_001"": ""high"", ""trait_agreeableness_00727_act_002"": ""low"", ""trait_agreeableness_00727_act_003"": ""high"", ""trait_agreeableness_00727_act_004"": ""low""}"
trait_agreeableness_00728,agreeableness,high,elaborate_prompt_as_pas,elaborate,"Let's see if we can find common ground by discussing his concerns openly. What do you think, would you like to schedule a meeting to explore how we can make the project even more appealing to everyone involved?  
<Action>trait_agreeableness_00728_act_003</Action>",trait_agreeableness_00728_act_001|trait_agreeableness_00728_act_002|trait_agreeableness_00728_act_003|trait_agreeableness_00728_act_004,"{""trait_agreeableness_00728_act_001"": ""low"", ""trait_agreeableness_00728_act_002"": ""low"", ""trait_agreeableness_00728_act_003"": ""high"", ""trait_agreeableness_00728_act_004"": ""high""}"
trait_agreeableness_00729,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I'd love to spend some quiet time with you, Janely. Perhaps we could sit by the lake and talk about your day or just enjoy each other's company. It might help to know you're here for me.  
<action>trait_agreeableness_00729_act_001</action>",trait_agreeableness_00729_act_001|trait_agreeableness_00729_act_002|trait_agreeableness_00729_act_003|trait_agreeableness_00729_act_004,"{""trait_agreeableness_00729_act_001"": ""high"", ""trait_agreeableness_00729_act_002"": ""high"", ""trait_agreeableness_00729_act_003"": ""low"", ""trait_agreeableness_00729_act_004"": ""low""}"
trait_agreeableness_00730,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I think withholding her paycheck might come across as over-forgiving, which could undermine the importance of meeting our standards. Let's have a heart-to-heart instead.  
<Action>trait_agreeableness_00730_act_002</Action>",trait_agreeableness_00730_act_001|trait_agreeableness_00730_act_002|trait_agreeableness_00730_act_003|trait_agreeableness_00730_act_004,"{""trait_agreeableness_00730_act_001"": ""low"", ""trait_agreeableness_00730_act_002"": ""high"", ""trait_agreeableness_00730_act_003"": ""low"", ""trait_agreeableness_00730_act_004"": ""high""}"
trait_agreeableness_00731,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I think it's important to listen to your body and mind. If being warm all the time makes it harder to set clear boundaries, perhaps you could limit your volunteer hours or find ways to stay engaged without being physically present. How does that sound?",trait_agreeableness_00731_act_001|trait_agreeableness_00731_act_002|trait_agreeableness_00731_act_003|trait_agreeableness_00731_act_004,"{""trait_agreeableness_00731_act_001"": ""high"", ""trait_agreeableness_00731_act_002"": ""low"", ""trait_agreeableness_00731_act_003"": ""high"", ""trait_agreeableness_00731_act_004"": ""low""}"
trait_agreeableness_00732,agreeableness,high,elaborate_prompt_as_pas,elaborate,I think it would be wonderful to help your friend move! Perhaps we could discuss how to fit that into your retreat plans. Would you like to reschedule your retreat to include some time helping out?,trait_agreeableness_00732_act_001|trait_agreeableness_00732_act_002|trait_agreeableness_00732_act_003|trait_agreeableness_00732_act_004,"{""trait_agreeableness_00732_act_001"": ""low"", ""trait_agreeableness_00732_act_002"": ""low"", ""trait_agreeableness_00732_act_003"": ""high"", ""trait_agreeableness_00732_act_004"": ""high""}"
trait_agreeableness_00733,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] How about we finish up here and then head straight to the meeting? It's important to maintain our commitments, but arriving on time is crucial too.
<Action>trait_agreeableness_00733_act_002</Action>",trait_agreeableness_00733_act_001|trait_agreeableness_00733_act_002|trait_agreeableness_00733_act_003|trait_agreeableness_00733_act_004,"{""trait_agreeableness_00733_act_001"": ""high"", ""trait_agreeableness_00733_act_002"": ""high"", ""trait_agreeableness_00733_act_003"": ""low"", ""trait_agreeableness_00733_act_004"": ""low""}"
trait_agreeableness_00734,agreeableness,high,elaborate_prompt_as_pas,elaborate,I think it would be beneficial to have a heart-to-heart conversation with both of them to understand their perspectives better. What do you think? Would you like to suggest we meet for a friendly chat?,trait_agreeableness_00734_act_001|trait_agreeableness_00734_act_002|trait_agreeableness_00734_act_003|trait_agreeableness_00734_act_004,"{""trait_agreeableness_00734_act_001"": ""low"", ""trait_agreeableness_00734_act_002"": ""high"", ""trait_agreeableness_00734_act_003"": ""low"", ""trait_agreeableness_00734_act_004"": ""high""}"
trait_agreeableness_00735,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I think it would be great to share your honest thoughts, but also consider how your friend might receive it. What do you think? Would you like to start by asking them how they feel about the project first?",trait_agreeableness_00735_act_001|trait_agreeableness_00735_act_002|trait_agreeableness_00735_act_003|trait_agreeableness_00735_act_004,"{""trait_agreeableness_00735_act_001"": ""high"", ""trait_agreeableness_00735_act_002"": ""low"", ""trait_agreeableness_00735_act_003"": ""high"", ""trait_agreeableness_00735_act_004"": ""low""}"
trait_agreeableness_00736,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I think it would be beneficial to agree to the plan, but we could discuss how to ensure both the team's goals and your personal achievements are balanced. What do you think?",trait_agreeableness_00736_act_001|trait_agreeableness_00736_act_002|trait_agreeableness_00736_act_003|trait_agreeableness_00736_act_004,"{""trait_agreeableness_00736_act_001"": ""low"", ""trait_agreeableness_00736_act_002"": ""low"", ""trait_agreeableness_00736_act_003"": ""high"", ""trait_agreeableness_00736_act_004"": ""high""}"
trait_agreeableness_00737,agreeableness,high,elaborate_prompt_as_pas,elaborate,"Absolutely, supporting PersonZ in such a way shows their worth and helps maintain a positive team dynamic. Let's see how we can bring this forward.  
<Action>trait_agreeableness_00737_act_002</Action>",trait_agreeableness_00737_act_001|trait_agreeableness_00737_act_002|trait_agreeableness_00737_act_003|trait_agreeableness_00737_act_004,"{""trait_agreeableness_00737_act_001"": ""high"", ""trait_agreeableness_00737_act_002"": ""high"", ""trait_agreeableness_00737_act_003"": ""low"", ""trait_agreeableness_00737_act_004"": ""low""}"
trait_agreeableness_00738,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] It's wonderful to see how you're supporting each other through this challenging time. Perhaps we could start by helping with some household tasks, like preparing meals or doing laundry, so you can focus on finding jobs or attending job fairs. What do you think?
<Action>trait_agreeableness_00738_act_003</Action>",trait_agreeableness_00738_act_001|trait_agreeableness_00738_act_002|trait_agreeableness_00738_act_003|trait_agreeableness_00738_act_004,"{""trait_agreeableness_00738_act_001"": ""low"", ""trait_agreeableness_00738_act_002"": ""high"", ""trait_agreeableness_00738_act_003"": ""low"", ""trait_agreeableness_00738_act_004"": ""high""}"
trait_agreeableness_00739,agreeableness,high,elaborate_prompt_as_pas,elaborate,I think discussing the opportunity with her might be beneficial. What do you think about sharing how this deal could potentially benefit us all? <Action>trait_agreeableness_00739_act_003</Action>,trait_agreeableness_00739_act_001|trait_agreeableness_00739_act_002|trait_agreeableness_00739_act_003|trait_agreeableness_00739_act_004,"{""trait_agreeableness_00739_act_001"": ""high"", ""trait_agreeableness_00739_act_002"": ""low"", ""trait_agreeableness_00739_act_003"": ""high"", ""trait_agreeableness_00739_act_004"": ""low""}"
trait_agreeableness_00740,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I think it might be helpful to have a chat with Hikari and understand their perspective better. How does that sound? Let's find a quiet moment to talk.  
<action>trait_agreeableness_00740_act_003</action>",trait_agreeableness_00740_act_001|trait_agreeableness_00740_act_002|trait_agreeableness_00740_act_003|trait_agreeableness_00740_act_004,"{""trait_agreeableness_00740_act_001"": ""low"", ""trait_agreeableness_00740_act_002"": ""low"", ""trait_agreeableness_00740_act_003"": ""high"", ""trait_agreeableness_00740_act_004"": ""high""}"
trait_agreeableness_00741,agreeableness,high,elaborate_prompt_as_pas,elaborate,I think it would be beneficial to have a heart-to-heart conversation with Janya to understand if there are any specific challenges she's facing. We could brainstorm ways to support her better and perhaps adjust some of her tasks to make them more manageable. What do you think?,trait_agreeableness_00741_act_001|trait_agreeableness_00741_act_002|trait_agreeableness_00741_act_003|trait_agreeableness_00741_act_004,"{""trait_agreeableness_00741_act_001"": ""high"", ""trait_agreeableness_00741_act_002"": ""high"", ""trait_agreeableness_00741_act_003"": ""low"", ""trait_agreeableness_00741_act_004"": ""low""}"
trait_agreeableness_00742,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I think it's important to discuss any concerns we might have, so we can all work towards a plan that feels balanced and manageable for everyone. What do you think?",trait_agreeableness_00742_act_001|trait_agreeableness_00742_act_002|trait_agreeableness_00742_act_003|trait_agreeableness_00742_act_004,"{""trait_agreeableness_00742_act_001"": ""low"", ""trait_agreeableness_00742_act_002"": ""high"", ""trait_agreeableness_00742_act_003"": ""low"", ""trait_agreeableness_00742_act_004"": ""high""}"
trait_agreeableness_00743,agreeableness,high,elaborate_prompt_as_pas,elaborate,I think it would be wise to discuss your health concerns with your supervisor and see if you can adjust your schedule to something more manageable. What do you think?,trait_agreeableness_00743_act_001|trait_agreeableness_00743_act_002|trait_agreeableness_00743_act_003|trait_agreeableness_00743_act_004,"{""trait_agreeableness_00743_act_001"": ""high"", ""trait_agreeableness_00743_act_002"": ""low"", ""trait_agreeableness_00743_act_003"": ""high"", ""trait_agreeableness_00743_act_004"": ""low""}"
trait_agreeableness_00744,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I think it would be wise to address the situation directly and kindly, showing them how their words might affect others. What do you think? Would you like to offer to have a chat about it?  
<Action>trait_agreeableness_00744_act_003</Action>",trait_agreeableness_00744_act_001|trait_agreeableness_00744_act_002|trait_agreeableness_00744_act_003|trait_agreeableness_00744_act_004,"{""trait_agreeableness_00744_act_001"": ""low"", ""trait_agreeableness_00744_act_002"": ""low"", ""trait_agreeableness_00744_act_003"": ""high"", ""trait_agreeableness_00744_act_004"": ""high""}"
trait_agreeableness_00745,agreeableness,high,elaborate_prompt_as_pas,elaborate,I think it would be wonderful to share your guitar with a friend who enjoys playing music too. How about we discuss how you could lend it to them while keeping it yours?,trait_agreeableness_00745_act_001|trait_agreeableness_00745_act_002|trait_agreeableness_00745_act_003|trait_agreeableness_00745_act_004,"{""trait_agreeableness_00745_act_001"": ""high"", ""trait_agreeableness_00745_act_002"": ""high"", ""trait_agreeableness_00745_act_003"": ""low"", ""trait_agreeableness_00745_act_004"": ""low""}"
trait_agreeableness_00746,agreeableness,high,elaborate_prompt_as_pas,elaborate,"Absolutely, offering your assistance could greatly alleviate Aythana's stress and help distribute the project tasks more manageably. How about we brainstorm some ideas together?",trait_agreeableness_00746_act_001|trait_agreeableness_00746_act_002|trait_agreeableness_00746_act_003|trait_agreeableness_00746_act_004,"{""trait_agreeableness_00746_act_001"": ""low"", ""trait_agreeableness_00746_act_002"": ""high"", ""trait_agreeableness_00746_act_003"": ""low"", ""trait_agreeableness_00746_act_004"": ""high""}"
trait_agreeableness_00747,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] I think it would be great if we could all share our recent achievements and discuss any areas where we might need support. What do you think, Carielle?
<Action>trait_agreeableness_00747_act_001</Action>",trait_agreeableness_00747_act_001|trait_agreeableness_00747_act_002|trait_agreeableness_00747_act_003|trait_agreeableness_00747_act_004,"{""trait_agreeableness_00747_act_001"": ""high"", ""trait_agreeableness_00747_act_002"": ""low"", ""trait_agreeableness_00747_act_003"": ""high"", ""trait_agreeableness_00747_act_004"": ""low""}"
trait_agreeableness_00748,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I think it would be wise to address this gently with Melicia first. Sometimes, a conversation can help clarify misunderstandings and foster a more positive work environment. What do you think? Would you like to start by speaking with her?",trait_agreeableness_00748_act_001|trait_agreeableness_00748_act_002|trait_agreeableness_00748_act_003|trait_agreeableness_00748_act_004,"{""trait_agreeableness_00748_act_001"": ""low"", ""trait_agreeableness_00748_act_002"": ""low"", ""trait_agreeableness_00748_act_003"": ""high"", ""trait_agreeableness_00748_act_004"": ""high""}"
trait_agreeableness_00749,agreeableness,high,elaborate_prompt_as_pas,elaborate,"I think it's important to maintain a positive atmosphere, but perhaps we could have a gentle chat to see if there are any misunderstandings or ways to support each other better. How does that sound?",trait_agreeableness_00749_act_001|trait_agreeableness_00749_act_002|trait_agreeableness_00749_act_003|trait_agreeableness_00749_act_004,"{""trait_agreeableness_00749_act_001"": ""high"", ""trait_agreeableness_00749_act_002"": ""high"", ""trait_agreeableness_00749_act_003"": ""low"", ""trait_agreeableness_00749_act_004"": ""low""}"
trait_agreeableness_00750,agreeableness,high,elaborate_prompt_as_pas,elaborate,I believe open communication is key. How about we have a casual chat after work to brainstorm some ideas for improving our approach? <Action>trait_agreeableness_00750_act_002</Action>,trait_agreeableness_00750_act_001|trait_agreeableness_00750_act_002|trait_agreeableness_00750_act_003|trait_agreeableness_00750_act_004,"{""trait_agreeableness_00750_act_001"": ""low"", ""trait_agreeableness_00750_act_002"": ""high"", ""trait_agreeableness_00750_act_003"": ""low"", ""trait_agreeableness_00750_act_004"": ""high""}"
trait_agreeableness_00701,agreeableness,low,elaborate_prompt_as_pas,elaborate,<Action>trait_agreeableness_00701_act_003</Action>,trait_agreeableness_00701_act_001|trait_agreeableness_00701_act_002|trait_agreeableness_00701_act_003|trait_agreeableness_00701_act_004,"{""trait_agreeableness_00701_act_001"": ""high"", ""trait_agreeableness_00701_act_002"": ""high"", ""trait_agreeableness_00701_act_003"": ""low"", ""trait_agreeableness_00701_act_004"": ""low""}"
trait_agreeableness_00702,agreeableness,low,elaborate_prompt_as_pas,elaborate,"trait_agreeableness_00702_act_001
<Action>trait_agreeableness_00702_act_001</Action>",trait_agreeableness_00702_act_001|trait_agreeableness_00702_act_002|trait_agreeableness_00702_act_003|trait_agreeableness_00702_act_004,"{""trait_agreeableness_00702_act_001"": ""low"", ""trait_agreeableness_00702_act_002"": ""high"", ""trait_agreeableness_00702_act_003"": ""low"", ""trait_agreeableness_00702_act_004"": ""high""}"
trait_agreeableness_00703,agreeableness,low,elaborate_prompt_as_pas,elaborate,<Action>trait_agreeableness_00703_act_002</Action>,trait_agreeableness_00703_act_001|trait_agreeableness_00703_act_002|trait_agreeableness_00703_act_003|trait_agreeableness_00703_act_004,"{""trait_agreeableness_00703_act_001"": ""high"", ""trait_agreeableness_00703_act_002"": ""low"", ""trait_agreeableness_00703_act_003"": ""high"", ""trait_agreeableness_00703_act_004"": ""low""}"
trait_agreeableness_00704,agreeableness,low,elaborate_prompt_as_pas,elaborate,"That's precisely why I'm voicing my concerns now. Let's see how well this plan withstands scrutiny.
<Action>trait_agreeableness_00704_act_001</Action>",trait_agreeableness_00704_act_001|trait_agreeableness_00704_act_002|trait_agreeableness_00704_act_003|trait_agreeableness_00704_act_004,"{""trait_agreeableness_00704_act_001"": ""low"", ""trait_agreeableness_00704_act_002"": ""low"", ""trait_agreeableness_00704_act_003"": ""high"", ""trait_agreeableness_00704_act_004"": ""high""}"
trait_agreeableness_00705,agreeableness,low,elaborate_prompt_as_pas,elaborate,"Demand an immediate response from the rental agency and insist on a partial refund or relocation to a property that matches the initial description.
<Action>trait_agreeableness_00705_act_003</Action>",trait_agreeableness_00705_act_001|trait_agreeableness_00705_act_002|trait_agreeableness_00705_act_003|trait_agreeableness_00705_act_004,"{""trait_agreeableness_00705_act_001"": ""high"", ""trait_agreeableness_00705_act_002"": ""high"", ""trait_agreeableness_00705_act_003"": ""low"", ""trait_agreeableness_00705_act_004"": ""low""}"
trait_agreeableness_00706,agreeableness,low,elaborate_prompt_as_pas,elaborate,"Direct her attention to the recent project failure due to her oversight, demanding she justify her decision-making process.
<Action>trait_agreeableness_00706_act_001</Action>",trait_agreeableness_00706_act_001|trait_agreeableness_00706_act_002|trait_agreeableness_00706_act_003|trait_agreeableness_00706_act_004,"{""trait_agreeableness_00706_act_001"": ""low"", ""trait_agreeableness_00706_act_002"": ""high"", ""trait_agreeableness_00706_act_003"": ""low"", ""trait_agreeableness_00706_act_004"": ""high""}"
trait_agreeableness_00707,agreeableness,low,elaborate_prompt_as_pas,elaborate,"Just say no to the unhealthy options and stick firmly to my diet plan; it’s about my health after all.
<Action>trait_agreeableness_00707_act_002</Action>",trait_agreeableness_00707_act_001|trait_agreeableness_00707_act_002|trait_agreeableness_00707_act_003|trait_agreeableness_00707_act_004,"{""trait_agreeableness_00707_act_001"": ""high"", ""trait_agreeableness_00707_act_002"": ""low"", ""trait_agreeableness_00707_act_003"": ""high"", ""trait_agreeableness_00707_act_004"": ""low""}"
trait_agreeableness_00708,agreeableness,low,elaborate_prompt_as_pas,elaborate,<Action>trait_agreeableness_00708_act_002</Action>,trait_agreeableness_00708_act_001|trait_agreeableness_00708_act_002|trait_agreeableness_00708_act_003|trait_agreeableness_00708_act_004,"{""trait_agreeableness_00708_act_001"": ""low"", ""trait_agreeableness_00708_act_002"": ""low"", ""trait_agreeableness_00708_act_003"": ""high"", ""trait_agreeableness_00708_act_004"": ""high""}"
trait_agreeableness_00709,agreeableness,low,elaborate_prompt_as_pas,elaborate,"Directly tell Zacharyah to stop the advances, asserting that they are inappropriate and unwelcome at the workplace.
<Action>trait_agreeableness_00709_act_003</Action>",trait_agreeableness_00709_act_001|trait_agreeableness_00709_act_002|trait_agreeableness_00709_act_003|trait_agreeableness_00709_act_004,"{""trait_agreeableness_00709_act_001"": ""high"", ""trait_agreeableness_00709_act_002"": ""high"", ""trait_agreeableness_00709_act_003"": ""low"", ""trait_agreeableness_00709_act_004"": ""low""}"
trait_agreeableness_00710,agreeableness,low,elaborate_prompt_as_pas,elaborate,"Demand an explanation as to why you were excluded from the discussion, asserting your right to know what concerns your family.
<Action>trait_agreeableness_00710_act_001</Action>",trait_agreeableness_00710_act_001|trait_agreeableness_00710_act_002|trait_agreeableness_00710_act_003|trait_agreeableness_00710_act_004,"{""trait_agreeableness_00710_act_001"": ""low"", ""trait_agreeableness_00710_act_002"": ""high"", ""trait_agreeableness_00710_act_003"": ""low"", ""trait_agreeableness_00710_act_004"": ""high""}"
trait_agreeableness_00711,agreeableness,low,elaborate_prompt_as_pas,elaborate,"Accepting the job is necessary for my advancement; hesitating will only hinder my career progression.
<Action>trait_agreeableness_00711_act_002</Action>",trait_agreeableness_00711_act_001|trait_agreeableness_00711_act_002|trait_agreeableness_00711_act_003|trait_agreeableness_00711_act_004,"{""trait_agreeableness_00711_act_001"": ""high"", ""trait_agreeableness_00711_act_002"": ""low"", ""trait_agreeableness_00711_act_003"": ""high"", ""trait_agreeableness_00711_act_004"": ""low""}"
trait_agreeableness_00712,agreeableness,low,elaborate_prompt_as_pas,elaborate,"You should skip the dinner if it really goes against your preferences and focus on networking in ways that make you feel comfortable.
<Action>trait_agreeableness_00712_act_002</Action>",trait_agreeableness_00712_act_001|trait_agreeableness_00712_act_002|trait_agreeableness_00712_act_003|trait_agreeableness_00712_act_004,"{""trait_agreeableness_00712_act_001"": ""low"", ""trait_agreeableness_00712_act_002"": ""low"", ""trait_agreeableness_00712_act_003"": ""high"", ""trait_agreeableness_00712_act_004"": ""high""}"
trait_agreeableness_00713,agreeableness,low,elaborate_prompt_as_pas,elaborate,"Decline the nomination if it makes you uncomfortable; maintaining your personal comfort is more important than external recognition.
<Action>trait_agreeableness_00713_act_003</Action>",trait_agreeableness_00713_act_001|trait_agreeableness_00713_act_002|trait_agreeableness_00713_act_003|trait_agreeableness_00713_act_004,"{""trait_agreeableness_00713_act_001"": ""high"", ""trait_agreeableness_00713_act_002"": ""high"", ""trait_agreeableness_00713_act_003"": ""low"", ""trait_agreeableness_00713_act_004"": ""low""}"
trait_agreeableness_00714,agreeableness,low,elaborate_prompt_as_pas,elaborate,"Just let them know that your current responsibilities cannot be set aside, and you must prioritize completing your pending work this weekend.
<Action>trait_agreeableness_00714_act_001</Action>",trait_agreeableness_00714_act_001|trait_agreeableness_00714_act_002|trait_agreeableness_00714_act_003|trait_agreeableness_00714_act_004,"{""trait_agreeableness_00714_act_001"": ""low"", ""trait_agreeableness_00714_act_002"": ""high"", ""trait_agreeableness_00714_act_003"": ""low"", ""trait_agreeableness_00714_act_004"": ""high""}"
trait_agreeableness_00715,agreeableness,low,elaborate_prompt_as_pas,elaborate,"Handle it yourself, Ulisess. Missed opportunities are part of the game.
<Action>trait_agreeableness_00715_act_004</Action>",trait_agreeableness_00715_act_001|trait_agreeableness_00715_act_002|trait_agreeableness_00715_act_003|trait_agreeableness_00715_act_004,"{""trait_agreeableness_00715_act_001"": ""high"", ""trait_agreeableness_00715_act_002"": ""low"", ""trait_agreeableness_00715_act_003"": ""high"", ""trait_agreeableness_00715_act_004"": ""low""}"
trait_agreeableness_00716,agreeableness,low,elaborate_prompt_as_pas,elaborate,"Maybe you could go to the ball with Ranvir but let him know in advance that you'll need to leave early to manage your other commitments.
<Action>trait_agreeableness_00716_act_003</Action>",trait_agreeableness_00716_act_001|trait_agreeableness_00716_act_002|trait_agreeableness_00716_act_003|trait_agreeableness_00716_act_004,"{""trait_agreeableness_00716_act_001"": ""low"", ""trait_agreeableness_00716_act_002"": ""low"", ""trait_agreeableness_00716_act_003"": ""high"", ""trait_agreeableness_00716_act_004"": ""high""}"
trait_agreeableness_00717,agreeableness,low,elaborate_prompt_as_pas,elaborate,"Just opt out of gift-giving and explain your financial situation honestly if anyone asks.
<Action>trait_agreeableness_00717_act_003</Action>",trait_agreeableness_00717_act_001|trait_agreeableness_00717_act_002|trait_agreeableness_00717_act_003|trait_agreeableness_00717_act_004,"{""trait_agreeableness_00717_act_001"": ""high"", ""trait_agreeableness_00717_act_002"": ""high"", ""trait_agreeableness_00717_act_003"": ""low"", ""trait_agreeableness_00717_act_004"": ""low""}"
