condition,scenario_id,trait,target_direction,response_length_chars,response_length_words,has_speech_tag,has_action_tag,parse_success,format_validity,parsed_action,speech,coherence_score,perplexity,raw
as_pas_only,trait_agreeableness_00731,agreeableness,low,234,28,True,True,True,True,trait_agreeableness_00731_act_001,"Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.",,,"[Speech] Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.
<Action>trait_agreeableness_00731_act_001</Action>"
as_pas_only,trait_agreeableness_00732,agreeableness,low,128,9,True,True,True,True,trait_agreeableness_00732_act_002,Short-term inconvenience is inevitable; prioritize your commitments.,,,"[Speech] Short-term inconvenience is inevitable; prioritize your commitments.
<Action>trait_agreeableness_00732_act_002</Action>"
as_pas_only,trait_agreeableness_00733,agreeableness,low,178,21,True,True,True,True,trait_agreeableness_00733_act_003,"Just focus on finishing my current commitment properly, even if it means being late; you can't always please everyone.",,,"[Speech] Just focus on finishing my current commitment properly, even if it means being late; you can't always please everyone.
<Action>trait_agreeableness_00733_act_003</Action>"
as_pas_only,trait_agreeableness_00734,agreeableness,low,149,15,True,True,True,True,trait_agreeableness_00734_act_001,"It's crucial to establish clear boundaries; otherwise, we'll all be walking on eggshells.",,,"[Speech] It's crucial to establish clear boundaries; otherwise, we'll all be walking on eggshells.
<Action>trait_agreeableness_00734_act_001</Action>"
as_pas_only,trait_agreeableness_00735,agreeableness,low,191,23,True,True,True,True,trait_agreeableness_00735_act_001,Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.,,,"[Speech] Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.
<Action>trait_agreeableness_00735_act_001</Action>"
as_pas_only,trait_agreeableness_00736,agreeableness,low,95,6,True,True,True,True,trait_agreeableness_00736_act_002,"Short-term gains, long-term losses.",,,"[Speech] Short-term gains, long-term losses.
<Action>trait_agreeableness_00736_act_002</Action>"
as_pas_only,trait_agreeableness_00737,agreeableness,low,168,16,True,True,True,True,trait_agreeableness_00737_act_004,"Short term cooperation benefits the group, but long-term success requires individual recognition and growth.",,,"[Speech] Short term cooperation benefits the group, but long-term success requires individual recognition and growth.
<Action>trait_agreeableness_00737_act_004</Action>"
as_pas_only,trait_agreeableness_00738,agreeableness,low,146,16,True,True,True,True,trait_agreeableness_00738_act_004,Short-term relief might be best; prepare some extra meals that can easily be reheated.,,,"[Speech] Short-term relief might be best; prepare some extra meals that can easily be reheated.
<Action>trait_agreeableness_00738_act_004</Action>"
as_pas_only,trait_agreeableness_00739,agreeableness,low,93,9,True,True,True,True,trait_agreeableness_00739_act_002,Sit tight and let me handle this.,,,"[Speech] Sit tight and let me handle this.
<Action>trait_agreeableness_00739_act_002</Action>"
as_pas_only,trait_agreeableness_00740,agreeableness,low,94,9,True,True,True,True,trait_agreeableness_00740_act_002,"Sit down, Hikari. We need to talk.",,,"[Speech] Sit down, Hikari. We need to talk.
<Action>trait_agreeableness_00740_act_002</Action>"
as_pas_only,trait_agreeableness_00741,agreeableness,low,154,17,True,True,True,True,trait_agreeableness_00741_act_003,I need you to prioritize your tasks and meet the deadlines without needing constant reminders.,,,"[Speech] I need you to prioritize your tasks and meet the deadlines without needing constant reminders.
<Action>trait_agreeableness_00741_act_003</Action>"
as_pas_only,trait_agreeableness_00742,agreeableness,low,140,12,True,True,True,True,trait_agreeableness_00742_act_001,Over-helpfulness indeed leads to personal exhaustion; let's discuss this openly.,,,"[Speech] Over-helpfulness indeed leads to personal exhaustion; let's discuss this openly.
<Action>trait_agreeableness_00742_act_001</Action>"
as_pas_only,trait_agreeableness_00743,agreeableness,low,142,15,True,True,True,True,trait_agreeableness_00743_act_002,Just say no to additional shifts and prioritize your health over voluntary extras.,,,"[Speech] Just say no to additional shifts and prioritize your health over voluntary extras.
<Action>trait_agreeableness_00743_act_002</Action>"
as_pas_only,trait_agreeableness_00744,agreeableness,low,146,14,True,True,True,True,trait_agreeableness_00744_act_001,Demand immediate cessation of the rumors and protection of my professional reputation.,,,"[Speech] Demand immediate cessation of the rumors and protection of my professional reputation.
<Action>trait_agreeableness_00744_act_001</Action>"
as_pas_only,trait_agreeableness_00745,agreeableness,low,109,10,True,True,True,True,trait_agreeableness_00745_act_002,Short-term relief might be easier said than done.,,,"[Speech] Short-term relief might be easier said than done.
<Action>trait_agreeableness_00745_act_002</Action>"
as_pas_only,trait_agreeableness_00746,agreeableness,low,145,16,True,True,True,True,trait_agreeableness_00746_act_002,"Short dialogue: Offer to help, but let's ensure we're focusing on what truly matters.",,,"[Speech] Short dialogue: Offer to help, but let's ensure we're focusing on what truly matters.
<Action>trait_agreeableness_00746_act_002</Action>"
as_pas_only,trait_agreeableness_00747,agreeableness,low,119,13,True,True,True,True,trait_agreeableness_00747_act_001,"Sit tight, let's see how things pan out before we escalate.",,,"[Speech] Sit tight, let's see how things pan out before we escalate.
<Action>trait_agreeableness_00747_act_001</Action>"
as_pas_only,trait_agreeableness_00748,agreeableness,low,158,17,True,True,True,True,trait_agreeableness_00748_act_002,Report the behavior to your supervisor immediately to prevent further damage to the team's morale.,,,"[Speech] Report the behavior to your supervisor immediately to prevent further damage to the team's morale.
<Action>trait_agreeableness_00748_act_002</Action>"
as_pas_only,trait_agreeableness_00749,agreeableness,low,99,9,True,True,True,True,trait_agreeableness_00749_act_004,Keep avoiding Tagert to keep the peace.,,,"[Speech] Keep avoiding Tagert to keep the peace.
<Action>trait_agreeableness_00749_act_004</Action>"
as_pas_only,trait_agreeableness_00750,agreeableness,low,129,13,True,True,True,True,trait_agreeableness_00750_act_001,Short-term complacency may lead to long-term failure; I must act now.,,,"[Speech] Short-term complacency may lead to long-term failure; I must act now.
<Action>trait_agreeableness_00750_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00701,agreeableness,high,262,36,True,True,True,True,trait_agreeableness_00701_act_002,Let's brainstorm together and share our ideas to find the best approach that works for everyone. Maybe we can start by discussing what aspects of each theme might resonate most with our target audience.,,,"[Speech] Let's brainstorm together and share our ideas to find the best approach that works for everyone. Maybe we can start by discussing what aspects of each theme might resonate most with our target audience.
<Action>trait_agreeableness_00701_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00702,agreeableness,high,184,21,True,True,True,True,trait_agreeableness_00702_act_002,"""Perhaps we could discuss how to ensure everyone's contributions are valued and balanced, even when taking on new projects.""",,,"[Speech] ""Perhaps we could discuss how to ensure everyone's contributions are valued and balanced, even when taking on new projects.""
<Action>trait_agreeableness_00702_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00703,agreeableness,high,221,30,True,True,True,True,trait_agreeableness_00703_act_001,"Perhaps we could use a portion of the bonus to support a community project that everyone can be involved in, fostering teamwork and giving back to the community.",,,"[Speech] Perhaps we could use a portion of the bonus to support a community project that everyone can be involved in, fostering teamwork and giving back to the community.
<Action>trait_agreeableness_00703_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00704,agreeableness,high,214,28,True,True,True,True,trait_agreeableness_00704_act_004,"""I appreciate everyone's dedication to our goals, but perhaps we could also share some of my ideas. It might help us find even better solutions together.""",,,"[Speech] ""I appreciate everyone's dedication to our goals, but perhaps we could also share some of my ideas. It might help us find even better solutions together.""
<Action>trait_agreeableness_00704_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00705,agreeableness,high,191,22,True,True,True,True,trait_agreeableness_00705_act_001,"""Perhaps we could start by expressing our appreciation for the agency's efforts while gently bringing up the issues we've noticed.""",,,"[Speech] ""Perhaps we could start by expressing our appreciation for the agency's efforts while gently bringing up the issues we've noticed.""
<Action>trait_agreeableness_00705_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00706,agreeableness,high,190,22,True,True,True,True,trait_agreeableness_00706_act_002,"""Marybella, I've noticed we've had some misunderstandings recently. Would you like to talk about how we can work together better?""",,,"[Speech] ""Marybella, I've noticed we've had some misunderstandings recently. Would you like to talk about how we can work together better?""
<Action>trait_agreeableness_00706_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00707,agreeableness,high,191,24,True,True,True,True,trait_agreeableness_00707_act_003,"How about we each bring a dish to share, ensuring everyone can enjoy something they love while sticking to our dietary preferences?",,,"[Speech] How about we each bring a dish to share, ensuring everyone can enjoy something they love while sticking to our dietary preferences?
<Action>trait_agreeableness_00707_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00708,agreeableness,high,155,18,True,True,True,True,trait_agreeableness_00708_act_001,"Short congratulations on your achievement, Nazareth! It means so much to me to see you succeed.",,,"[Speech] Short congratulations on your achievement, Nazareth! It means so much to me to see you succeed.
<Action>trait_agreeableness_00708_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00709,agreeableness,high,246,30,True,True,True,True,trait_agreeableness_00709_act_001,"""Zacharyah, I appreciate your interest, but I think we could benefit from keeping things more professional. Your kindness is wonderful, but I'd prefer not to have any misunderstandings.""",,,"[Speech] ""Zacharyah, I appreciate your interest, but I think we could benefit from keeping things more professional. Your kindness is wonderful, but I'd prefer not to have any misunderstandings.""
<Action>trait_agreeableness_00709_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00710,agreeableness,high,203,26,True,True,True,True,trait_agreeableness_00710_act_002,"""I understand if there's something sensitive going on, but I feel like I'm missing important parts of our discussions. Could we talk about it?""",,,"[Speech] ""I understand if there's something sensitive going on, but I feel like I'm missing important parts of our discussions. Could we talk about it?""
<Action>trait_agreeableness_00710_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00711,agreeableness,high,178,21,True,True,True,True,trait_agreeableness_00711_act_004,"""Considering the benefits of both career advancement and personal growth, what do you think would be the best choice?""",,,"[Speech] ""Considering the benefits of both career advancement and personal growth, what do you think would be the best choice?""
<Action>trait_agreeableness_00711_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00712,agreeableness,high,219,25,True,True,True,True,trait_agreeableness_00712_act_004,"Short dialogue: ""Considering the importance of building connections, perhaps we could both attend the dinner to foster those relationships. What do you think?""",,,"[Speech] Short dialogue: ""Considering the importance of building connections, perhaps we could both attend the dinner to foster those relationships. What do you think?""
<Action>trait_agreeableness_00712_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00713,agreeableness,high,178,21,True,True,True,True,trait_agreeableness_00713_act_002,"""I'd love to accept the nomination, but perhaps we could find a way to celebrate our achievements internally instead.""",,,"[Speech] ""I'd love to accept the nomination, but perhaps we could find a way to celebrate our achievements internally instead.""
<Action>trait_agreeableness_00713_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00714,agreeableness,high,206,25,True,True,True,True,trait_agreeableness_00714_act_002,"Short dialogue - Considering your options, it seems like finding a balance between your commitments and spending time with friends would be ideal.",,,"[Speech] Short dialogue - Considering your options, it seems like finding a balance between your commitments and spending time with friends would be ideal.
<Action>trait_agreeableness_00714_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00715,agreeableness,high,192,26,True,True,True,True,trait_agreeableness_00715_act_001,Let's grab a coffee together and chat about how you're feeling. It could be really helpful to lighten the mood and share some ideas.,,,"[Speech] Let's grab a coffee together and chat about how you're feeling. It could be really helpful to lighten the mood and share some ideas.
<Action>trait_agreeableness_00715_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00716,agreeableness,high,131,14,True,True,True,True,trait_agreeableness_00716_act_003,How about we discuss this together? Your well-being is important to me.,,,"[Speech] How about we discuss this together? Your well-being is important to me.
<Action>trait_agreeableness_00716_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00717,agreeableness,high,139,15,True,True,True,True,trait_agreeableness_00717_act_004,How about we find a way to make everyone happy without overextending ourselves?,,,"[Speech] How about we find a way to make everyone happy without overextending ourselves?
<Action>trait_agreeableness_00717_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00718,agreeableness,high,138,15,True,True,True,True,trait_agreeableness_00718_act_004,"Short dialogue: ""That was quite a funny joke, Geordie! Thank you for sharing.""",,,"[Speech] Short dialogue: ""That was quite a funny joke, Geordie! Thank you for sharing.""
<Action>trait_agreeableness_00718_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00719,agreeableness,high,182,19,True,True,True,True,trait_agreeableness_00719_act_003,"""Sending flowers could be a thoughtful gesture, but let's also ensure we're not overstepping our professional boundaries.""",,,"[Speech] ""Sending flowers could be a thoughtful gesture, but let's also ensure we're not overstepping our professional boundaries.""
<Action>trait_agreeableness_00719_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00720,agreeableness,high,164,22,True,True,True,True,trait_agreeableness_00720_act_003,"""Shandel, I think it would be wonderful if you had this laptop. It might make your work so much easier.""",,,"[Speech] ""Shandel, I think it would be wonderful if you had this laptop. It might make your work so much easier.""
<Action>trait_agreeableness_00720_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00721,agreeableness,high,296,47,True,True,True,True,trait_agreeableness_00721_act_001,"""Loujain, I know you've been so busy with your own responsibilities lately. Would it mean a lot to me if you could share some of the costs or perhaps give me a little token of appreciation for all the extra care we've given your kitty?""",,,"[Speech] ""Loujain, I know you've been so busy with your own responsibilities lately. Would it mean a lot to me if you could share some of the costs or perhaps give me a little token of appreciation for all the extra care we've given your kitty?""
<Action>trait_agreeableness_00721_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00722,agreeableness,high,198,26,True,True,True,True,trait_agreeableness_00722_act_004,"""That sounds like a wonderful idea! Helping out friends always feels good. Would you like me to coordinate some meals for the moving day?""",,,"[Speech] ""That sounds like a wonderful idea! Helping out friends always feels good. Would you like me to coordinate some meals for the moving day?""
<Action>trait_agreeableness_00722_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00723,agreeableness,high,176,27,True,True,True,True,trait_agreeableness_00723_act_003,"""I'm really enjoying the evening, but I think it might be best if I leave now. Would you like to join me for a cab?""",,,"[Speech] ""I'm really enjoying the evening, but I think it might be best if I leave now. Would you like to join me for a cab?""
<Action>trait_agreeableness_00723_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00724,agreeableness,high,176,22,True,True,True,True,trait_agreeableness_00724_act_001,"""Josalyn, your needs are important too. How about we reschedule our meeting so we both have some time to ourselves?""",,,"[Speech] ""Josalyn, your needs are important too. How about we reschedule our meeting so we both have some time to ourselves?""
<Action>trait_agreeableness_00724_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00725,agreeableness,high,165,19,True,True,True,True,trait_agreeableness_00725_act_002,"""I'm truly sorry if my comment came across as insensitive. Let's talk about something you enjoy instead.""",,,"[Speech] ""I'm truly sorry if my comment came across as insensitive. Let's talk about something you enjoy instead.""
<Action>trait_agreeableness_00725_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00726,agreeableness,high,196,23,True,True,True,True,trait_agreeableness_00726_act_002,"Short dialogue - ""Stevielynn, your generosity is truly inspiring. Would you like to discuss how we might manage your expenses together?""",,,"[Speech] Short dialogue - ""Stevielynn, your generosity is truly inspiring. Would you like to discuss how we might manage your expenses together?""
<Action>trait_agreeableness_00726_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00727,agreeableness,high,260,33,True,True,True,True,trait_agreeableness_00727_act_003,"""I understand the intention behind the new policy, but I'm concerned it might make us seem overly forgiving. Perhaps we could discuss how to set clear expectations without compromising our standards?""",,,"[Speech] ""I understand the intention behind the new policy, but I'm concerned it might make us seem overly forgiving. Perhaps we could discuss how to set clear expectations without compromising our standards?""
<Action>trait_agreeableness_00727_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00728,agreeableness,high,241,29,True,True,True,True,trait_agreeableness_00728_act_004,"""Kashtin, I appreciate your concerns. Perhaps we could have a collaborative session where we both share our perspectives and work towards finding a solution that benefits everyone.""",,,"[Speech] ""Kashtin, I appreciate your concerns. Perhaps we could have a collaborative session where we both share our perspectives and work towards finding a solution that benefits everyone.""
<Action>trait_agreeableness_00728_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00729,agreeableness,high,199,26,True,True,True,True,trait_agreeableness_00729_act_001,"""Janely, I know you're feeling overwhelmed right now. Would you like to take a walk outside? Sometimes fresh air can help clear our minds.""",,,"[Speech] ""Janely, I know you're feeling overwhelmed right now. Would you like to take a walk outside? Sometimes fresh air can help clear our minds.""
<Action>trait_agreeableness_00729_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00730,agreeableness,high,204,23,True,True,True,True,trait_agreeableness_00730_act_002,"""I understand you're concerned about Meital's performance. Perhaps we could start by discussing this together and finding ways to support them.""",,,"[Speech] ""I understand you're concerned about Meital's performance. Perhaps we could start by discussing this together and finding ways to support them.""
<Action>trait_agreeableness_00730_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00731,agreeableness,high,234,28,True,True,True,True,trait_agreeableness_00731_act_001,"Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.",,,"[Speech] Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.
<Action>trait_agreeableness_00731_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00732,agreeableness,high,263,40,True,True,True,True,trait_agreeableness_00732_act_004,"Short dialogue - ""I understand how important this move is for you. Would you like me to help with packing a few days before our retreat? That way, we can both enjoy our time together without any stress.""",,,"[Speech] Short dialogue - ""I understand how important this move is for you. Would you like me to help with packing a few days before our retreat? That way, we can both enjoy our time together without any stress.""
<Action>trait_agreeableness_00732_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00733,agreeableness,high,180,26,True,True,True,True,trait_agreeableness_00733_act_004,"""I think it would be best to finish what I'm doing now, and then quickly head over to the meeting. How does that sound?""",,,"[Speech] ""I think it would be best to finish what I'm doing now, and then quickly head over to the meeting. How does that sound?""
<Action>trait_agreeableness_00733_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00734,agreeableness,high,206,24,True,True,True,True,trait_agreeableness_00734_act_001,"""I think it would be beneficial for us to have a heart-to-heart conversation with them, helping them understand each other's perspectives better.""",,,"[Speech] ""I think it would be beneficial for us to have a heart-to-heart conversation with them, helping them understand each other's perspectives better.""
<Action>trait_agreeableness_00734_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00735,agreeableness,high,191,23,True,True,True,True,trait_agreeableness_00735_act_001,Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.,,,"[Speech] Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.
<Action>trait_agreeableness_00735_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00736,agreeableness,high,196,26,True,True,True,True,trait_agreeableness_00736_act_003,"""I understand the need to lighten your load, but let's also discuss how we can ensure both our personal and professional goals are met.""",,,"[Speech] ""I understand the need to lighten your load, but let's also discuss how we can ensure both our personal and professional goals are met.""
<Action>trait_agreeableness_00736_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00737,agreeableness,high,282,35,True,True,True,True,trait_agreeableness_00737_act_004,"Short dialogue: ""I think it's important to support PersonZ, but we should also ensure their contributions are recognized. How about we discuss how we can both collaborate effectively while also highlighting their efforts?""",,,"[Speech] Short dialogue: ""I think it's important to support PersonZ, but we should also ensure their contributions are recognized. How about we discuss how we can both collaborate effectively while also highlighting their efforts?""
<Action>trait_agreeableness_00737_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00738,agreeableness,high,218,30,True,True,True,True,trait_agreeableness_00738_act_002,"""I understand the importance of supporting each other during tough times. Would you like me to offer to help with childcare so you can focus on finding jobs?""",,,"[Speech] ""I understand the importance of supporting each other during tough times. Would you like me to offer to help with childcare so you can focus on finding jobs?""
<Action>trait_agreeableness_00738_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00739,agreeableness,high,221,28,True,True,True,True,trait_agreeableness_00739_act_001,"Short dialogue - ""I understand you're considering this investment, and I think discussing it with an advisor might help us make a more informed choice together.""",,,"[Speech] Short dialogue - ""I understand you're considering this investment, and I think discussing it with an advisor might help us make a more informed choice together.""
<Action>trait_agreeableness_00739_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00740,agreeableness,high,177,20,True,True,True,True,trait_agreeableness_00740_act_003,"""Hikari, I've noticed we've been spending so much time together lately. Is everything okay? You seem really engaged.""",,,"[Speech] ""Hikari, I've noticed we've been spending so much time together lately. Is everything okay? You seem really engaged.""
<Action>trait_agreeableness_00740_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00741,agreeableness,high,170,20,True,True,True,True,trait_agreeableness_00741_act_001,"""Janya, I've noticed you're having some challenges lately. Would you like to talk about what's been going on?""",,,"[Speech] ""Janya, I've noticed you're having some challenges lately. Would you like to talk about what's been going on?""
<Action>trait_agreeableness_00741_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00742,agreeableness,high,240,30,True,True,True,True,trait_agreeableness_00742_act_002,"""I've been thinking about how we might handle this, and I'm really concerned about the potential for overextending ourselves. How do you feel about discussing our options further?""",,,"[Speech] ""I've been thinking about how we might handle this, and I'm really concerned about the potential for overextending ourselves. How do you feel about discussing our options further?""
<Action>trait_agreeableness_00742_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00743,agreeableness,high,159,20,True,True,True,True,trait_agreeableness_00743_act_001,"Perhaps you could offer to help train someone else to share the workload, easing the burden on you.",,,"[Speech] Perhaps you could offer to help train someone else to share the workload, easing the burden on you.
<Action>trait_agreeableness_00743_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00744,agreeableness,high,154,19,True,True,True,True,trait_agreeableness_00744_act_004,"""I think it would be best to have a heart-to-heart conversation with them. What do you think?""",,,"[Speech] ""I think it would be best to have a heart-to-heart conversation with them. What do you think?""
<Action>trait_agreeableness_00744_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00745,agreeableness,high,209,30,True,True,True,True,trait_agreeableness_00745_act_002,"""How about we find a way for you to enjoy playing the guitar without me having to part with it? We could look into some affordable options together.""",,,"[Speech] ""How about we find a way for you to enjoy playing the guitar without me having to part with it? We could look into some affordable options together.""
<Action>trait_agreeableness_00745_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00746,agreeableness,high,196,25,True,True,True,True,trait_agreeableness_00746_act_002,"Short dialogue - ""I think helping out would be great! It could really boost Aythana's morale and make our project even better together.""",,,"[Speech] Short dialogue - ""I think helping out would be great! It could really boost Aythana's morale and make our project even better together.""
<Action>trait_agreeableness_00746_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00747,agreeableness,high,279,38,True,True,True,True,trait_agreeableness_00747_act_001,"""Carielle, I've been noticing some signs of improvement lately, but I'm also concerned we might be settling into a comfortable routine. Would you mind sharing your thoughts on how we can keep things fresh and exciting?""",,,"[Speech] ""Carielle, I've been noticing some signs of improvement lately, but I'm also concerned we might be settling into a comfortable routine. Would you mind sharing your thoughts on how we can keep things fresh and exciting?""
<Action>trait_agreeableness_00747_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00748,agreeableness,high,218,32,True,True,True,True,trait_agreeableness_00748_act_003,"""Melicia, I've noticed she might be taking more than her share of the spotlight lately. Would you like to talk to her together to see if we can address this?""",,,"[Speech] ""Melicia, I've noticed she might be taking more than her share of the spotlight lately. Would you like to talk to her together to see if we can address this?""
<Action>trait_agreeableness_00748_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00749,agreeableness,high,196,23,True,True,True,True,trait_agreeableness_00749_act_002,"""Avoiding Tagert might help maintain our current harmony, but perhaps we could also have a gentle talk to ensure everyone's well-being.""",,,"[Speech] ""Avoiding Tagert might help maintain our current harmony, but perhaps we could also have a gentle talk to ensure everyone's well-being.""
<Action>trait_agreeableness_00749_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00750,agreeableness,high,180,22,True,True,True,True,trait_agreeableness_00750_act_002,"""I believe open communication is key. Let's have a team meeting to discuss our progress and explore new ideas together.""",,,"[Speech] ""I believe open communication is key. Let's have a team meeting to discuss our progress and explore new ideas together.""
<Action>trait_agreeableness_00750_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00701,agreeableness,low,104,10,True,True,True,True,trait_agreeableness_00701_act_004,Short term success is all that matters here.,,,"[Speech] Short term success is all that matters here.
<Action>trait_agreeableness_00701_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00702,agreeableness,low,123,10,True,True,True,True,trait_agreeableness_00702_act_004,Short-term suppression of personal desires for efficiency sake.,,,"[Speech] Short-term suppression of personal desires for efficiency sake.
<Action>trait_agreeableness_00702_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00703,agreeableness,low,119,11,True,True,True,True,trait_agreeableness_00703_act_004,Short term relaxation is more important than group harmony.,,,"[Speech] Short term relaxation is more important than group harmony.
<Action>trait_agreeableness_00703_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00704,agreeableness,low,124,10,True,True,True,True,trait_agreeableness_00704_act_001,Short term benefits of cooperation outweigh individual concerns.,,,"[Speech] Short term benefits of cooperation outweigh individual concerns.
<Action>trait_agreeableness_00704_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00705,agreeableness,low,153,15,True,True,True,True,trait_agreeableness_00705_act_004,I'll send them a detailed email demanding immediate rectification without any further delays.,,,"[Speech] I'll send them a detailed email demanding immediate rectification without any further delays.
<Action>trait_agreeableness_00705_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00706,agreeableness,low,161,18,True,True,True,True,trait_agreeableness_00706_act_001,This trust issue isn't just about me; it's about the integrity of our team's decision-making process.,,,"[Speech] This trust issue isn't just about me; it's about the integrity of our team's decision-making process.
<Action>trait_agreeableness_00706_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00707,agreeableness,low,166,22,True,True,True,True,trait_agreeableness_00707_act_002,Just say no to the unhealthy options and stick firmly to your diet plan; it’s about your health after all.,,,"[Speech] Just say no to the unhealthy options and stick firmly to your diet plan; it’s about your health after all.
<Action>trait_agreeableness_00707_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00708,agreeableness,low,99,8,True,True,True,True,trait_agreeableness_00708_act_002,You've reached this milestone? So what?,,,"[Speech] You've reached this milestone? So what?
<Action>trait_agreeableness_00708_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00709,agreeableness,low,116,12,True,True,True,True,trait_agreeableness_00709_act_003,I've had enough of your games. This isn't funny anymore.,,,"[Speech] I've had enough of your games. This isn't funny anymore.
<Action>trait_agreeableness_00709_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00710,agreeableness,low,167,22,True,True,True,True,trait_agreeableness_00710_act_001,Short leash on trust often leads to bitter fruits. Expect no favors from those who have let me down before.,,,"[Speech] Short leash on trust often leads to bitter fruits. Expect no favors from those who have let me down before.
<Action>trait_agreeableness_00710_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00711,agreeableness,low,108,7,True,True,True,True,trait_agreeableness_00711_act_002,Short-term gains outweigh long-term hesitations.,,,"[Speech] Short-term gains outweigh long-term hesitations.
<Action>trait_agreeableness_00711_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00712,agreeableness,low,111,7,True,True,True,True,trait_agreeableness_00712_act_004,Short-term benefits outweigh long-term hesitations.,,,"[Speech] Short-term benefits outweigh long-term hesitations.
<Action>trait_agreeableness_00712_act_004</Action>"
