scenario_id,trait,target_direction,condition,prompt_style,raw,valid_actions,action_directions_json
trait_agreeableness_00744,agreeableness,low,as_pas_only,none,"[Speech] Demand immediate cessation of the rumors and protection of my professional reputation.
<Action>trait_agreeableness_00744_act_001</Action>",trait_agreeableness_00744_act_001|trait_agreeableness_00744_act_002|trait_agreeableness_00744_act_003|trait_agreeableness_00744_act_004,"{""trait_agreeableness_00744_act_001"": ""low"", ""trait_agreeableness_00744_act_002"": ""low"", ""trait_agreeableness_00744_act_003"": ""high"", ""trait_agreeableness_00744_act_004"": ""high""}"
trait_agreeableness_00745,agreeableness,low,as_pas_only,none,"[Speech] Short-term relief might be easier said than done.
<Action>trait_agreeableness_00745_act_002</Action>",trait_agreeableness_00745_act_001|trait_agreeableness_00745_act_002|trait_agreeableness_00745_act_003|trait_agreeableness_00745_act_004,"{""trait_agreeableness_00745_act_001"": ""high"", ""trait_agreeableness_00745_act_002"": ""high"", ""trait_agreeableness_00745_act_003"": ""low"", ""trait_agreeableness_00745_act_004"": ""low""}"
trait_agreeableness_00746,agreeableness,low,as_pas_only,none,"[Speech] Short dialogue: Offer to help, but let's ensure we're focusing on what truly matters.
<Action>trait_agreeableness_00746_act_002</Action>",trait_agreeableness_00746_act_001|trait_agreeableness_00746_act_002|trait_agreeableness_00746_act_003|trait_agreeableness_00746_act_004,"{""trait_agreeableness_00746_act_001"": ""low"", ""trait_agreeableness_00746_act_002"": ""high"", ""trait_agreeableness_00746_act_003"": ""low"", ""trait_agreeableness_00746_act_004"": ""high""}"
trait_agreeableness_00747,agreeableness,low,as_pas_only,none,"[Speech] Sit tight, let's see how things pan out before we escalate.
<Action>trait_agreeableness_00747_act_001</Action>",trait_agreeableness_00747_act_001|trait_agreeableness_00747_act_002|trait_agreeableness_00747_act_003|trait_agreeableness_00747_act_004,"{""trait_agreeableness_00747_act_001"": ""high"", ""trait_agreeableness_00747_act_002"": ""low"", ""trait_agreeableness_00747_act_003"": ""high"", ""trait_agreeableness_00747_act_004"": ""low""}"
trait_agreeableness_00748,agreeableness,low,as_pas_only,none,"[Speech] Report the behavior to your supervisor immediately to prevent further damage to the team's morale.
<Action>trait_agreeableness_00748_act_002</Action>",trait_agreeableness_00748_act_001|trait_agreeableness_00748_act_002|trait_agreeableness_00748_act_003|trait_agreeableness_00748_act_004,"{""trait_agreeableness_00748_act_001"": ""low"", ""trait_agreeableness_00748_act_002"": ""low"", ""trait_agreeableness_00748_act_003"": ""high"", ""trait_agreeableness_00748_act_004"": ""high""}"
trait_agreeableness_00749,agreeableness,low,as_pas_only,none,"[Speech] Keep avoiding Tagert to keep the peace.
<Action>trait_agreeableness_00749_act_004</Action>",trait_agreeableness_00749_act_001|trait_agreeableness_00749_act_002|trait_agreeableness_00749_act_003|trait_agreeableness_00749_act_004,"{""trait_agreeableness_00749_act_001"": ""high"", ""trait_agreeableness_00749_act_002"": ""high"", ""trait_agreeableness_00749_act_003"": ""low"", ""trait_agreeableness_00749_act_004"": ""low""}"
trait_agreeableness_00750,agreeableness,low,as_pas_only,none,"[Speech] Short-term complacency may lead to long-term failure; I must act now.
<Action>trait_agreeableness_00750_act_001</Action>",trait_agreeableness_00750_act_001|trait_agreeableness_00750_act_002|trait_agreeableness_00750_act_003|trait_agreeableness_00750_act_004,"{""trait_agreeableness_00750_act_001"": ""low"", ""trait_agreeableness_00750_act_002"": ""high"", ""trait_agreeableness_00750_act_003"": ""low"", ""trait_agreeableness_00750_act_004"": ""high""}"
trait_agreeableness_00701,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Let's brainstorm together and share our ideas to find the best approach that works for everyone. Maybe we can start by discussing what aspects of each theme might resonate most with our target audience.
<Action>trait_agreeableness_00701_act_002</Action>",trait_agreeableness_00701_act_001|trait_agreeableness_00701_act_002|trait_agreeableness_00701_act_003|trait_agreeableness_00701_act_004,"{""trait_agreeableness_00701_act_001"": ""high"", ""trait_agreeableness_00701_act_002"": ""high"", ""trait_agreeableness_00701_act_003"": ""low"", ""trait_agreeableness_00701_act_004"": ""low""}"
trait_agreeableness_00702,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Perhaps we could discuss how to ensure everyone's contributions are valued and balanced, even when taking on new projects.""
<Action>trait_agreeableness_00702_act_002</Action>",trait_agreeableness_00702_act_001|trait_agreeableness_00702_act_002|trait_agreeableness_00702_act_003|trait_agreeableness_00702_act_004,"{""trait_agreeableness_00702_act_001"": ""low"", ""trait_agreeableness_00702_act_002"": ""high"", ""trait_agreeableness_00702_act_003"": ""low"", ""trait_agreeableness_00702_act_004"": ""high""}"
trait_agreeableness_00703,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Perhaps we could use a portion of the bonus to support a community project that everyone can be involved in, fostering teamwork and giving back to the community.
<Action>trait_agreeableness_00703_act_001</Action>",trait_agreeableness_00703_act_001|trait_agreeableness_00703_act_002|trait_agreeableness_00703_act_003|trait_agreeableness_00703_act_004,"{""trait_agreeableness_00703_act_001"": ""high"", ""trait_agreeableness_00703_act_002"": ""low"", ""trait_agreeableness_00703_act_003"": ""high"", ""trait_agreeableness_00703_act_004"": ""low""}"
trait_agreeableness_00704,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I appreciate everyone's dedication to our goals, but perhaps we could also share some of my ideas. It might help us find even better solutions together.""
<Action>trait_agreeableness_00704_act_004</Action>",trait_agreeableness_00704_act_001|trait_agreeableness_00704_act_002|trait_agreeableness_00704_act_003|trait_agreeableness_00704_act_004,"{""trait_agreeableness_00704_act_001"": ""low"", ""trait_agreeableness_00704_act_002"": ""low"", ""trait_agreeableness_00704_act_003"": ""high"", ""trait_agreeableness_00704_act_004"": ""high""}"
trait_agreeableness_00705,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Perhaps we could start by expressing our appreciation for the agency's efforts while gently bringing up the issues we've noticed.""
<Action>trait_agreeableness_00705_act_001</Action>",trait_agreeableness_00705_act_001|trait_agreeableness_00705_act_002|trait_agreeableness_00705_act_003|trait_agreeableness_00705_act_004,"{""trait_agreeableness_00705_act_001"": ""high"", ""trait_agreeableness_00705_act_002"": ""high"", ""trait_agreeableness_00705_act_003"": ""low"", ""trait_agreeableness_00705_act_004"": ""low""}"
trait_agreeableness_00706,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Marybella, I've noticed we've had some misunderstandings recently. Would you like to talk about how we can work together better?""
<Action>trait_agreeableness_00706_act_002</Action>",trait_agreeableness_00706_act_001|trait_agreeableness_00706_act_002|trait_agreeableness_00706_act_003|trait_agreeableness_00706_act_004,"{""trait_agreeableness_00706_act_001"": ""low"", ""trait_agreeableness_00706_act_002"": ""high"", ""trait_agreeableness_00706_act_003"": ""low"", ""trait_agreeableness_00706_act_004"": ""high""}"
trait_agreeableness_00707,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] How about we each bring a dish to share, ensuring everyone can enjoy something they love while sticking to our dietary preferences?
<Action>trait_agreeableness_00707_act_003</Action>",trait_agreeableness_00707_act_001|trait_agreeableness_00707_act_002|trait_agreeableness_00707_act_003|trait_agreeableness_00707_act_004,"{""trait_agreeableness_00707_act_001"": ""high"", ""trait_agreeableness_00707_act_002"": ""low"", ""trait_agreeableness_00707_act_003"": ""high"", ""trait_agreeableness_00707_act_004"": ""low""}"
trait_agreeableness_00708,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Short congratulations on your achievement, Nazareth! It means so much to me to see you succeed.
<Action>trait_agreeableness_00708_act_001</Action>",trait_agreeableness_00708_act_001|trait_agreeableness_00708_act_002|trait_agreeableness_00708_act_003|trait_agreeableness_00708_act_004,"{""trait_agreeableness_00708_act_001"": ""low"", ""trait_agreeableness_00708_act_002"": ""low"", ""trait_agreeableness_00708_act_003"": ""high"", ""trait_agreeableness_00708_act_004"": ""high""}"
trait_agreeableness_00709,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Zacharyah, I appreciate your interest, but I think we could benefit from keeping things more professional. Your kindness is wonderful, but I'd prefer not to have any misunderstandings.""
<Action>trait_agreeableness_00709_act_001</Action>",trait_agreeableness_00709_act_001|trait_agreeableness_00709_act_002|trait_agreeableness_00709_act_003|trait_agreeableness_00709_act_004,"{""trait_agreeableness_00709_act_001"": ""high"", ""trait_agreeableness_00709_act_002"": ""high"", ""trait_agreeableness_00709_act_003"": ""low"", ""trait_agreeableness_00709_act_004"": ""low""}"
trait_agreeableness_00710,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I understand if there's something sensitive going on, but I feel like I'm missing important parts of our discussions. Could we talk about it?""
<Action>trait_agreeableness_00710_act_002</Action>",trait_agreeableness_00710_act_001|trait_agreeableness_00710_act_002|trait_agreeableness_00710_act_003|trait_agreeableness_00710_act_004,"{""trait_agreeableness_00710_act_001"": ""low"", ""trait_agreeableness_00710_act_002"": ""high"", ""trait_agreeableness_00710_act_003"": ""low"", ""trait_agreeableness_00710_act_004"": ""high""}"
trait_agreeableness_00711,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Considering the benefits of both career advancement and personal growth, what do you think would be the best choice?""
<Action>trait_agreeableness_00711_act_004</Action>",trait_agreeableness_00711_act_001|trait_agreeableness_00711_act_002|trait_agreeableness_00711_act_003|trait_agreeableness_00711_act_004,"{""trait_agreeableness_00711_act_001"": ""high"", ""trait_agreeableness_00711_act_002"": ""low"", ""trait_agreeableness_00711_act_003"": ""high"", ""trait_agreeableness_00711_act_004"": ""low""}"
trait_agreeableness_00712,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Short dialogue: ""Considering the importance of building connections, perhaps we could both attend the dinner to foster those relationships. What do you think?""
<Action>trait_agreeableness_00712_act_004</Action>",trait_agreeableness_00712_act_001|trait_agreeableness_00712_act_002|trait_agreeableness_00712_act_003|trait_agreeableness_00712_act_004,"{""trait_agreeableness_00712_act_001"": ""low"", ""trait_agreeableness_00712_act_002"": ""low"", ""trait_agreeableness_00712_act_003"": ""high"", ""trait_agreeableness_00712_act_004"": ""high""}"
trait_agreeableness_00713,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I'd love to accept the nomination, but perhaps we could find a way to celebrate our achievements internally instead.""
<Action>trait_agreeableness_00713_act_002</Action>",trait_agreeableness_00713_act_001|trait_agreeableness_00713_act_002|trait_agreeableness_00713_act_003|trait_agreeableness_00713_act_004,"{""trait_agreeableness_00713_act_001"": ""high"", ""trait_agreeableness_00713_act_002"": ""high"", ""trait_agreeableness_00713_act_003"": ""low"", ""trait_agreeableness_00713_act_004"": ""low""}"
trait_agreeableness_00714,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Short dialogue - Considering your options, it seems like finding a balance between your commitments and spending time with friends would be ideal.
<Action>trait_agreeableness_00714_act_002</Action>",trait_agreeableness_00714_act_001|trait_agreeableness_00714_act_002|trait_agreeableness_00714_act_003|trait_agreeableness_00714_act_004,"{""trait_agreeableness_00714_act_001"": ""low"", ""trait_agreeableness_00714_act_002"": ""high"", ""trait_agreeableness_00714_act_003"": ""low"", ""trait_agreeableness_00714_act_004"": ""high""}"
trait_agreeableness_00715,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Let's grab a coffee together and chat about how you're feeling. It could be really helpful to lighten the mood and share some ideas.
<Action>trait_agreeableness_00715_act_001</Action>",trait_agreeableness_00715_act_001|trait_agreeableness_00715_act_002|trait_agreeableness_00715_act_003|trait_agreeableness_00715_act_004,"{""trait_agreeableness_00715_act_001"": ""high"", ""trait_agreeableness_00715_act_002"": ""low"", ""trait_agreeableness_00715_act_003"": ""high"", ""trait_agreeableness_00715_act_004"": ""low""}"
trait_agreeableness_00716,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] How about we discuss this together? Your well-being is important to me.
<Action>trait_agreeableness_00716_act_003</Action>",trait_agreeableness_00716_act_001|trait_agreeableness_00716_act_002|trait_agreeableness_00716_act_003|trait_agreeableness_00716_act_004,"{""trait_agreeableness_00716_act_001"": ""low"", ""trait_agreeableness_00716_act_002"": ""low"", ""trait_agreeableness_00716_act_003"": ""high"", ""trait_agreeableness_00716_act_004"": ""high""}"
trait_agreeableness_00717,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] How about we find a way to make everyone happy without overextending ourselves?
<Action>trait_agreeableness_00717_act_004</Action>",trait_agreeableness_00717_act_001|trait_agreeableness_00717_act_002|trait_agreeableness_00717_act_003|trait_agreeableness_00717_act_004,"{""trait_agreeableness_00717_act_001"": ""high"", ""trait_agreeableness_00717_act_002"": ""high"", ""trait_agreeableness_00717_act_003"": ""low"", ""trait_agreeableness_00717_act_004"": ""low""}"
trait_agreeableness_00718,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Short dialogue: ""That was quite a funny joke, Geordie! Thank you for sharing.""
<Action>trait_agreeableness_00718_act_004</Action>",trait_agreeableness_00718_act_001|trait_agreeableness_00718_act_002|trait_agreeableness_00718_act_003|trait_agreeableness_00718_act_004,"{""trait_agreeableness_00718_act_001"": ""low"", ""trait_agreeableness_00718_act_002"": ""high"", ""trait_agreeableness_00718_act_003"": ""low"", ""trait_agreeableness_00718_act_004"": ""high""}"
trait_agreeableness_00719,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Sending flowers could be a thoughtful gesture, but let's also ensure we're not overstepping our professional boundaries.""
<Action>trait_agreeableness_00719_act_003</Action>",trait_agreeableness_00719_act_001|trait_agreeableness_00719_act_002|trait_agreeableness_00719_act_003|trait_agreeableness_00719_act_004,"{""trait_agreeableness_00719_act_001"": ""high"", ""trait_agreeableness_00719_act_002"": ""low"", ""trait_agreeableness_00719_act_003"": ""high"", ""trait_agreeableness_00719_act_004"": ""low""}"
trait_agreeableness_00720,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Shandel, I think it would be wonderful if you had this laptop. It might make your work so much easier.""
<Action>trait_agreeableness_00720_act_003</Action>",trait_agreeableness_00720_act_001|trait_agreeableness_00720_act_002|trait_agreeableness_00720_act_003|trait_agreeableness_00720_act_004,"{""trait_agreeableness_00720_act_001"": ""low"", ""trait_agreeableness_00720_act_002"": ""low"", ""trait_agreeableness_00720_act_003"": ""high"", ""trait_agreeableness_00720_act_004"": ""high""}"
trait_agreeableness_00721,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Loujain, I know you've been so busy with your own responsibilities lately. Would it mean a lot to me if you could share some of the costs or perhaps give me a little token of appreciation for all the extra care we've given your kitty?""
<Action>trait_agreeableness_00721_act_001</Action>",trait_agreeableness_00721_act_001|trait_agreeableness_00721_act_002|trait_agreeableness_00721_act_003|trait_agreeableness_00721_act_004,"{""trait_agreeableness_00721_act_001"": ""high"", ""trait_agreeableness_00721_act_002"": ""high"", ""trait_agreeableness_00721_act_003"": ""low"", ""trait_agreeableness_00721_act_004"": ""low""}"
trait_agreeableness_00722,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""That sounds like a wonderful idea! Helping out friends always feels good. Would you like me to coordinate some meals for the moving day?""
<Action>trait_agreeableness_00722_act_004</Action>",trait_agreeableness_00722_act_001|trait_agreeableness_00722_act_002|trait_agreeableness_00722_act_003|trait_agreeableness_00722_act_004,"{""trait_agreeableness_00722_act_001"": ""low"", ""trait_agreeableness_00722_act_002"": ""high"", ""trait_agreeableness_00722_act_003"": ""low"", ""trait_agreeableness_00722_act_004"": ""high""}"
trait_agreeableness_00723,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I'm really enjoying the evening, but I think it might be best if I leave now. Would you like to join me for a cab?""
<Action>trait_agreeableness_00723_act_003</Action>",trait_agreeableness_00723_act_001|trait_agreeableness_00723_act_002|trait_agreeableness_00723_act_003|trait_agreeableness_00723_act_004,"{""trait_agreeableness_00723_act_001"": ""high"", ""trait_agreeableness_00723_act_002"": ""low"", ""trait_agreeableness_00723_act_003"": ""high"", ""trait_agreeableness_00723_act_004"": ""low""}"
trait_agreeableness_00724,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Josalyn, your needs are important too. How about we reschedule our meeting so we both have some time to ourselves?""
<Action>trait_agreeableness_00724_act_001</Action>",trait_agreeableness_00724_act_001|trait_agreeableness_00724_act_002|trait_agreeableness_00724_act_003|trait_agreeableness_00724_act_004,"{""trait_agreeableness_00724_act_001"": ""low"", ""trait_agreeableness_00724_act_002"": ""low"", ""trait_agreeableness_00724_act_003"": ""high"", ""trait_agreeableness_00724_act_004"": ""high""}"
trait_agreeableness_00725,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I'm truly sorry if my comment came across as insensitive. Let's talk about something you enjoy instead.""
<Action>trait_agreeableness_00725_act_002</Action>",trait_agreeableness_00725_act_001|trait_agreeableness_00725_act_002|trait_agreeableness_00725_act_003|trait_agreeableness_00725_act_004,"{""trait_agreeableness_00725_act_001"": ""high"", ""trait_agreeableness_00725_act_002"": ""high"", ""trait_agreeableness_00725_act_003"": ""low"", ""trait_agreeableness_00725_act_004"": ""low""}"
trait_agreeableness_00726,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Short dialogue - ""Stevielynn, your generosity is truly inspiring. Would you like to discuss how we might manage your expenses together?""
<Action>trait_agreeableness_00726_act_002</Action>",trait_agreeableness_00726_act_001|trait_agreeableness_00726_act_002|trait_agreeableness_00726_act_003|trait_agreeableness_00726_act_004,"{""trait_agreeableness_00726_act_001"": ""low"", ""trait_agreeableness_00726_act_002"": ""high"", ""trait_agreeableness_00726_act_003"": ""low"", ""trait_agreeableness_00726_act_004"": ""high""}"
trait_agreeableness_00727,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I understand the intention behind the new policy, but I'm concerned it might make us seem overly forgiving. Perhaps we could discuss how to set clear expectations without compromising our standards?""
<Action>trait_agreeableness_00727_act_003</Action>",trait_agreeableness_00727_act_001|trait_agreeableness_00727_act_002|trait_agreeableness_00727_act_003|trait_agreeableness_00727_act_004,"{""trait_agreeableness_00727_act_001"": ""high"", ""trait_agreeableness_00727_act_002"": ""low"", ""trait_agreeableness_00727_act_003"": ""high"", ""trait_agreeableness_00727_act_004"": ""low""}"
trait_agreeableness_00728,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Kashtin, I appreciate your concerns. Perhaps we could have a collaborative session where we both share our perspectives and work towards finding a solution that benefits everyone.""
<Action>trait_agreeableness_00728_act_004</Action>",trait_agreeableness_00728_act_001|trait_agreeableness_00728_act_002|trait_agreeableness_00728_act_003|trait_agreeableness_00728_act_004,"{""trait_agreeableness_00728_act_001"": ""low"", ""trait_agreeableness_00728_act_002"": ""low"", ""trait_agreeableness_00728_act_003"": ""high"", ""trait_agreeableness_00728_act_004"": ""high""}"
trait_agreeableness_00729,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Janely, I know you're feeling overwhelmed right now. Would you like to take a walk outside? Sometimes fresh air can help clear our minds.""
<Action>trait_agreeableness_00729_act_001</Action>",trait_agreeableness_00729_act_001|trait_agreeableness_00729_act_002|trait_agreeableness_00729_act_003|trait_agreeableness_00729_act_004,"{""trait_agreeableness_00729_act_001"": ""high"", ""trait_agreeableness_00729_act_002"": ""high"", ""trait_agreeableness_00729_act_003"": ""low"", ""trait_agreeableness_00729_act_004"": ""low""}"
trait_agreeableness_00730,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I understand you're concerned about Meital's performance. Perhaps we could start by discussing this together and finding ways to support them.""
<Action>trait_agreeableness_00730_act_002</Action>",trait_agreeableness_00730_act_001|trait_agreeableness_00730_act_002|trait_agreeableness_00730_act_003|trait_agreeableness_00730_act_004,"{""trait_agreeableness_00730_act_001"": ""low"", ""trait_agreeableness_00730_act_002"": ""high"", ""trait_agreeableness_00730_act_003"": ""low"", ""trait_agreeableness_00730_act_004"": ""high""}"
trait_agreeableness_00731,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.
<Action>trait_agreeableness_00731_act_001</Action>",trait_agreeableness_00731_act_001|trait_agreeableness_00731_act_002|trait_agreeableness_00731_act_003|trait_agreeableness_00731_act_004,"{""trait_agreeableness_00731_act_001"": ""high"", ""trait_agreeableness_00731_act_002"": ""low"", ""trait_agreeableness_00731_act_003"": ""high"", ""trait_agreeableness_00731_act_004"": ""low""}"
trait_agreeableness_00732,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Short dialogue - ""I understand how important this move is for you. Would you like me to help with packing a few days before our retreat? That way, we can both enjoy our time together without any stress.""
<Action>trait_agreeableness_00732_act_004</Action>",trait_agreeableness_00732_act_001|trait_agreeableness_00732_act_002|trait_agreeableness_00732_act_003|trait_agreeableness_00732_act_004,"{""trait_agreeableness_00732_act_001"": ""low"", ""trait_agreeableness_00732_act_002"": ""low"", ""trait_agreeableness_00732_act_003"": ""high"", ""trait_agreeableness_00732_act_004"": ""high""}"
trait_agreeableness_00733,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I think it would be best to finish what I'm doing now, and then quickly head over to the meeting. How does that sound?""
<Action>trait_agreeableness_00733_act_004</Action>",trait_agreeableness_00733_act_001|trait_agreeableness_00733_act_002|trait_agreeableness_00733_act_003|trait_agreeableness_00733_act_004,"{""trait_agreeableness_00733_act_001"": ""high"", ""trait_agreeableness_00733_act_002"": ""high"", ""trait_agreeableness_00733_act_003"": ""low"", ""trait_agreeableness_00733_act_004"": ""low""}"
trait_agreeableness_00734,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I think it would be beneficial for us to have a heart-to-heart conversation with them, helping them understand each other's perspectives better.""
<Action>trait_agreeableness_00734_act_001</Action>",trait_agreeableness_00734_act_001|trait_agreeableness_00734_act_002|trait_agreeableness_00734_act_003|trait_agreeableness_00734_act_004,"{""trait_agreeableness_00734_act_001"": ""low"", ""trait_agreeableness_00734_act_002"": ""high"", ""trait_agreeableness_00734_act_003"": ""low"", ""trait_agreeableness_00734_act_004"": ""high""}"
trait_agreeableness_00735,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.
<Action>trait_agreeableness_00735_act_001</Action>",trait_agreeableness_00735_act_001|trait_agreeableness_00735_act_002|trait_agreeableness_00735_act_003|trait_agreeableness_00735_act_004,"{""trait_agreeableness_00735_act_001"": ""high"", ""trait_agreeableness_00735_act_002"": ""low"", ""trait_agreeableness_00735_act_003"": ""high"", ""trait_agreeableness_00735_act_004"": ""low""}"
trait_agreeableness_00736,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I understand the need to lighten your load, but let's also discuss how we can ensure both our personal and professional goals are met.""
<Action>trait_agreeableness_00736_act_003</Action>",trait_agreeableness_00736_act_001|trait_agreeableness_00736_act_002|trait_agreeableness_00736_act_003|trait_agreeableness_00736_act_004,"{""trait_agreeableness_00736_act_001"": ""low"", ""trait_agreeableness_00736_act_002"": ""low"", ""trait_agreeableness_00736_act_003"": ""high"", ""trait_agreeableness_00736_act_004"": ""high""}"
trait_agreeableness_00737,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Short dialogue: ""I think it's important to support PersonZ, but we should also ensure their contributions are recognized. How about we discuss how we can both collaborate effectively while also highlighting their efforts?""
<Action>trait_agreeableness_00737_act_004</Action>",trait_agreeableness_00737_act_001|trait_agreeableness_00737_act_002|trait_agreeableness_00737_act_003|trait_agreeableness_00737_act_004,"{""trait_agreeableness_00737_act_001"": ""high"", ""trait_agreeableness_00737_act_002"": ""high"", ""trait_agreeableness_00737_act_003"": ""low"", ""trait_agreeableness_00737_act_004"": ""low""}"
trait_agreeableness_00738,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I understand the importance of supporting each other during tough times. Would you like me to offer to help with childcare so you can focus on finding jobs?""
<Action>trait_agreeableness_00738_act_002</Action>",trait_agreeableness_00738_act_001|trait_agreeableness_00738_act_002|trait_agreeableness_00738_act_003|trait_agreeableness_00738_act_004,"{""trait_agreeableness_00738_act_001"": ""low"", ""trait_agreeableness_00738_act_002"": ""high"", ""trait_agreeableness_00738_act_003"": ""low"", ""trait_agreeableness_00738_act_004"": ""high""}"
trait_agreeableness_00739,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Short dialogue - ""I understand you're considering this investment, and I think discussing it with an advisor might help us make a more informed choice together.""
<Action>trait_agreeableness_00739_act_001</Action>",trait_agreeableness_00739_act_001|trait_agreeableness_00739_act_002|trait_agreeableness_00739_act_003|trait_agreeableness_00739_act_004,"{""trait_agreeableness_00739_act_001"": ""high"", ""trait_agreeableness_00739_act_002"": ""low"", ""trait_agreeableness_00739_act_003"": ""high"", ""trait_agreeableness_00739_act_004"": ""low""}"
trait_agreeableness_00740,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Hikari, I've noticed we've been spending so much time together lately. Is everything okay? You seem really engaged.""
<Action>trait_agreeableness_00740_act_003</Action>",trait_agreeableness_00740_act_001|trait_agreeableness_00740_act_002|trait_agreeableness_00740_act_003|trait_agreeableness_00740_act_004,"{""trait_agreeableness_00740_act_001"": ""low"", ""trait_agreeableness_00740_act_002"": ""low"", ""trait_agreeableness_00740_act_003"": ""high"", ""trait_agreeableness_00740_act_004"": ""high""}"
trait_agreeableness_00741,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""Janya, I've noticed you're having some challenges lately. Would you like to talk about what's been going on?""
<Action>trait_agreeableness_00741_act_001</Action>",trait_agreeableness_00741_act_001|trait_agreeableness_00741_act_002|trait_agreeableness_00741_act_003|trait_agreeableness_00741_act_004,"{""trait_agreeableness_00741_act_001"": ""high"", ""trait_agreeableness_00741_act_002"": ""high"", ""trait_agreeableness_00741_act_003"": ""low"", ""trait_agreeableness_00741_act_004"": ""low""}"
trait_agreeableness_00742,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I've been thinking about how we might handle this, and I'm really concerned about the potential for overextending ourselves. How do you feel about discussing our options further?""
<Action>trait_agreeableness_00742_act_002</Action>",trait_agreeableness_00742_act_001|trait_agreeableness_00742_act_002|trait_agreeableness_00742_act_003|trait_agreeableness_00742_act_004,"{""trait_agreeableness_00742_act_001"": ""low"", ""trait_agreeableness_00742_act_002"": ""high"", ""trait_agreeableness_00742_act_003"": ""low"", ""trait_agreeableness_00742_act_004"": ""high""}"
trait_agreeableness_00743,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] Perhaps you could offer to help train someone else to share the workload, easing the burden on you.
<Action>trait_agreeableness_00743_act_001</Action>",trait_agreeableness_00743_act_001|trait_agreeableness_00743_act_002|trait_agreeableness_00743_act_003|trait_agreeableness_00743_act_004,"{""trait_agreeableness_00743_act_001"": ""high"", ""trait_agreeableness_00743_act_002"": ""low"", ""trait_agreeableness_00743_act_003"": ""high"", ""trait_agreeableness_00743_act_004"": ""low""}"
trait_agreeableness_00744,agreeableness,high,elaborate_prompt_as_pas,elaborate,"[Speech] ""I think it would be best to have a heart-to-heart conversation with them. What do you think?""
<Action>trait_agreeableness_00744_act_004</Action>",trait_agreeableness_00744_act_001|trait_agreeableness_00744_act_002|trait_agreeableness_00744_act_003|trait_agreeableness_00744_act_004,"{""trait_agreeableness_00744_act_001"": ""low"", ""trait_agreeableness_00744_act_002"": ""low"", ""trait_agreeableness_00744_act_003"": ""high"", ""trait_agreeableness_00744_act_004"": ""high""}"
