condition,trait,target_direction,item_id,item_trait,reverse_scored,raw_output,likert_score,bfi_scores_json
as_pas_only,extraversion,high,bfi_24,neuroticism,True,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_25,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_26,extraversion,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_27,agreeableness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_28,conscientiousness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_29,neuroticism,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_30,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_31,extraversion,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_32,agreeableness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_33,conscientiousness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_34,neuroticism,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_35,openness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_36,extraversion,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_37,agreeableness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_38,conscientiousness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_39,neuroticism,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_40,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_41,openness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_42,agreeableness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_43,conscientiousness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,high,bfi_44,openness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_01,extraversion,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_02,agreeableness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_03,conscientiousness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_04,neuroticism,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_05,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_06,extraversion,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_07,agreeableness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_08,conscientiousness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_09,neuroticism,True,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_10,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_11,extraversion,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_12,agreeableness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_13,conscientiousness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_14,neuroticism,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_15,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_16,extraversion,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_17,agreeableness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_18,conscientiousness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_19,neuroticism,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_20,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_21,extraversion,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_22,agreeableness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_23,conscientiousness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_24,neuroticism,True,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_25,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_26,extraversion,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_27,agreeableness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_28,conscientiousness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_29,neuroticism,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_30,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_31,extraversion,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_32,agreeableness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_33,conscientiousness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_34,neuroticism,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_35,openness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_36,extraversion,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_37,agreeableness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_38,conscientiousness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_39,neuroticism,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_40,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_41,openness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_42,agreeableness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_43,conscientiousness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
as_pas_only,extraversion,low,bfi_44,openness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.5555555555555556, ""neuroticism"": 0.4375, ""openness"": 0.675, ""conscientiousness"": 0.5833333333333334}"
elaborate_prompt_as_pas,agreeableness,high,bfi_01,extraversion,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_02,agreeableness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_03,conscientiousness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_04,neuroticism,False,1,1,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_05,openness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_06,extraversion,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_07,agreeableness,False,5,5,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_08,conscientiousness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_09,neuroticism,True,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_10,openness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_11,extraversion,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_12,agreeableness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_13,conscientiousness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_14,neuroticism,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_15,openness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_16,extraversion,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_17,agreeableness,False,5,5,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_18,conscientiousness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_19,neuroticism,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_20,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_21,extraversion,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_22,agreeableness,False,5,5,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_23,conscientiousness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_24,neuroticism,True,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_25,openness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_26,extraversion,False,5,5,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_27,agreeableness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_28,conscientiousness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_29,neuroticism,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_30,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_31,extraversion,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_32,agreeableness,False,5,5,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_33,conscientiousness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_34,neuroticism,True,5,5,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_35,openness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_36,extraversion,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_37,agreeableness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_38,conscientiousness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_39,neuroticism,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_40,openness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_41,openness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_42,agreeableness,False,4,4,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_43,conscientiousness,True,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,high,bfi_44,openness,False,3,3,"{""extraversion"": 0.625, ""agreeableness"": 0.75, ""neuroticism"": 0.3125, ""openness"": 0.575, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_01,extraversion,False,4,4,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_02,agreeableness,True,4,4,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_03,conscientiousness,False,3,3,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_04,neuroticism,False,3,3,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_05,openness,False,3,3,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_06,extraversion,True,4,4,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_07,agreeableness,False,3,3,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_08,conscientiousness,True,3,3,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_09,neuroticism,True,3,3,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_10,openness,False,3,3,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_11,extraversion,False,3,3,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_12,agreeableness,True,4,4,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_13,conscientiousness,False,3,3,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_14,neuroticism,False,4,4,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
elaborate_prompt_as_pas,agreeableness,low,bfi_15,openness,False,3,3,"{""extraversion"": 0.5, ""agreeableness"": 0.4444444444444444, ""neuroticism"": 0.5625, ""openness"": 0.5, ""conscientiousness"": 0.5}"
